f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,name
145.16530000000003,319.6932000000001,504.7521999999999,486.37799999999993,580.0,1332.0,1714.0,1104.0,21.0,44.0,72.0,76.0,116.0,284.0,370.0,316.0,8.559700000000003,20.610000000000007,29.305600000000005,24.961200000000005,test_primitive
145.16530000000003,319.6932000000001,504.7521999999999,486.37799999999993,580.0,1332.0,1714.0,1104.0,21.0,44.0,72.0,76.0,116.0,284.0,370.0,316.0,8.559700000000003,20.610000000000007,29.305600000000005,24.961200000000005,test_primitive
145.16530000000003,319.6932000000001,504.7521999999999,486.37799999999993,580.0,1332.0,1714.0,1104.0,21.0,44.0,72.0,76.0,116.0,284.0,370.0,316.0,8.559700000000003,20.610000000000007,29.305600000000005,24.961200000000005,test_primitive
145.16530000000003,319.6932000000001,504.7521999999999,486.37799999999993,580.0,1332.0,1714.0,1104.0,21.0,44.0,72.0,76.0,116.0,284.0,370.0,316.0,8.559700000000003,20.610000000000007,29.305600000000005,24.961200000000005,test_primitive
145.16530000000003,319.6932000000001,504.7522000000001,486.3779999999999,580.0,1332.0,1714.0,1104.0,21.0,44.0,72.0,76.0,116.0,284.0,370.0,316.0,8.559700000000003,20.610000000000003,29.305600000000002,24.9612,test_primitive
145.16530000000003,319.69320000000005,504.7522000000001,486.3780000000001,580.0,1332.0,1714.0,1104.0,21.0,44.0,72.0,76.0,116.0,284.0,370.0,316.0,8.5597,20.610000000000003,29.305600000000002,24.9612,test_primitive
